fid;Naam;Webadres;Tel;KvKnr;Plaats;SBICode;SBINaam;Kans;Keten;Typering;AantalMedewerkers;TJ_Warmte;TJ_CondWarmte;NM3Gas_CondWarmte;Red_tonCO2_CondWarmte;TJ_MTWarmte;NM3Gas_MTWarmte;kWh_MTWarmte;Red_tonCO2_MTWarmte
112;Kemperkip BV;www.kemperkip.com;0413-262605;16069417;UDEN;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
113;W. van der Meer en Zonen BV;www.wvandermeer.nl;0517-231641;1068946;DRONRYP;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
114;v.d. Bor Pluimveeslachterij BV;www.borpluimvee.com;033-2572524;32073935;NIJKERKERVEEN;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
115;CFG Poultry BV;www.bloemendaal-kip.nl;033-2471500;32116082;NIJKERK GLD;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
116;Frisia Food BV;www.frisiafood.com;0516-425625;1161500;HAULERWIJK;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
117;Doppenberg Chicken Processing BV;;0341-352160;62786660;PUTTEN;1012;Pluimveeslachterijen;Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
118;Hems BV;www.hems.nl;0497-681614;17054933;NETERSEL;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
119;Stam Vlees Hoorn BV;www.stamvlees.nl;0229-234976;36034837;ZWAAG;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
120;Job van Baars Vleesprodukten BV;www.jvbvlees.nl;0492-564806;17080839;HELMOND;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;150;9.865585;19.62652;689000;1300.143;24.930985;875000;1637000;790.063
121;Weidenaar Worst BV;www.friesedrogeworst.nl;0519-241275;1100237;DOKKUM;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
122;Zwiers Vleeswarenbedrijf BV;www.zwiersvleeswaren.nl;0412-624099;17119698;LITH;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
123;Vleeswarenfabriek Scheemda BV;www.scheemda-bv.nl;0597-453900;2323385;SCHEEMDA;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;150;9.865585;19.62652;689000;1300.143;24.930985;875000;1637000;790.063
124;Maasland Vleeswaren BV;www.maasland-vleeswaren.nl;036-5371110;39059813;ALMERE;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
125;Van den Bor Pluimveeverwerking BV .;www.borpluimvee.com;0522-242055;4058903;MEPPEL;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
126;Kroon Vleeswarenfabriek Zwaagwesteinde BV;www.kroon-vleeswaren.nl;0511-441631;1056535;DE WESTEREEN;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
127;Pluim & De Haas BV;www.keurslagerdehaas.nl;026-3335771;9087326;VELP GLD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
128;Struik Foods BV;www.struik.nl;0342-474848;8016363;NIJKERK GLD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;350;23.019698;45.795214;1608000;3034.296;58.172299;2042000;3820000;1843.934
129;Aarnink Vleeswaren I. BV;www.dengerink.nl;0522-252514;4027651;MEPPEL;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
130;Enkco BV;www.enkco.com;0548-373737;38013287;HOLTEN;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;350;23.019698;45.795214;1608000;3034.296;58.172299;2042000;3820000;1843.934
131;Sonac Harlingen BV;www.sonac.biz;0511-467395;8032528;HARLINGEN;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
132;Pas Rokerij Specialiteiten BV;www.pasrokerij.nl;013-4563253;18024092;TILBURG;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
133;Van der Zee Vlees BV;www.vanderzee.nl;020-4609924;8012737;AMSTERDAM;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;350;23.019698;45.795214;1608000;3034.296;58.172299;2042000;3820000;1843.934
134;Slagerij Van Roessel BV;www.slagerijvanroessel.nl;0416-337707;18107171;WAALWIJK;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
135;Hawi Vleeswaren BV;;;9044978;VARSSEVELD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
136;Aarnink Vleeswaren II BV;www.aarninkvleeswaren.nl;0570-626281;38010329;MEPPEL;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
137;Vleeswarenfabriek Pauli BV;www.pauli.eu;0475-460500;13019619;MAASBRACHT;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
138;Cargill Meats Holland BV;www.cargill.nl;020-5006000;6047613;SCHIPHOL;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;875;57.549244;114.488036;4019000;7583.853;145.430748;5106000;9550000;4611.722
139;Stegeman CV;www.stegeman.nl;0570-505505;5066488;DEVENTER;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;625;41.106603;81.777168;2871000;5417.577;103.879106;3647000;6822000;3293.517
140;P. van Harten & Zn BV;www.pvanharten.nl;010-4733302;24192729;ROTTERDAM;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
141;Van Olphen Viande Select BV;www.olphen.nl;0161-227560;55397166;RIJEN;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
142;Vleeswarenfabriek Henri van de Bilt BV;www.henrivandebilt.nl;024-6772244;10023153;BEUNINGEN GLD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
143;Vleeswarenfabriek Kraska BV;www.kraska.nl;0252-370900;28019634;NOORDWIJKERHOUT;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
144;Giesen Vlees en Vleeswaren BV;www.giesenvlees.nl;045-5630304;14029524;ROERMOND;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
145;Van Rooi Meat BV;www.vanrooimeat.nl;0492-779900;17055972;SOMEREN;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
146;Vleeswarenfabriek Persoon BV;www.persoon-eu.com;0252-414141;28029908;LISSE;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;150;9.865585;19.62652;689000;1300.143;24.930985;875000;1637000;790.063
147;B.B.S. Food BV;www.bbsfood.nl;0342-425300;30187356;BARNEVELD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
148;De Roller BV;www.deroller.nl;0342-416181;9052051;BARNEVELD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;35;2.30197;4.579521;161000;303.807;5.81723;204000;382000;184.016
149;Polskamp BV;www.polskamp.nl;0341-567070;9060975;ERMELO;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;75;4.932792;9.81326;345000;651.015;12.465493;438000;819000;395.712
150;Hawi/Hawiva In- en Verkoop BV;;0315-241886;9052679;VARSSEVELD;1013;Vleesverwerking (niet tot maaltijden);Biogas&Meststoffen;BioMassa;BioProductie;15;0.986558;1.962652;69000;130.203;2.493099;88000;164000;79.792
151;Holland Paling BV;www.hollandpaling.nl;023-5384393;34054672;SPAARNDAM GEM. HAARLEM;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
152;Rousant Zoutkamp BV;www.rousant.nl;0595-402500;4052281;LAUWERZIJL;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
153;Top Fish Seafood;www.topfishseafood.nl;0527-681228;39051018;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
154;J. Barbé BV;www.aquamossel.nl;0113-571310;22022836;YERSEKE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
155;Esser Haringgroothandel en Rokerij BV;www.esser-scheveningen.nl;070-3551132;27250197;'S-GRAVENHAGE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
156;Landa Conserven BV;www.landaconserven.nl;0164-612699;20055957;HOOGERHEIDE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
157;Palingrokerij Vlug BV;www.palingrokerijvlug.nl;0226-316017;37075703;BROEK OP LANGEDIJK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
158;Diepvries Urk BV;www.diepvriesurk.nl;0527-684500;39041123;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
159;Southeast Frozen BV;www.noordzeeurk.com;0527-680700;39088075;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
160;Mayonna BV;www.kennemervis.nl;033-2475020;32034701;BUNSCHOTEN-SPAKENBURG;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
161;Fishpartners BV;www.fishpartners.nl;033-2998010;31023031;BUNSCHOTEN-SPAKENBURG;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;350;20.558003;45.265639;1589000;2998.443;57.499595;2019000;3776000;1823.677
162;Visverwerkingsbedrijf gebr. Kramer BV;www.isolafish.nl;0527-681998;39027997;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
163;Hoogland Vis BV;www.hooglandvis.nl;0229-214874;37088733;HOORN NH;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
164;HMO Visverwerkers BV;www.thefishcompany.nl;0517-418860;33271178;HARLINGEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
165;Seafood Packaging Harlingen BV;;0517-417173;1061407;HARLINGEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
166;Rodi BV;www.rodivis.nl;0527-685561;39050103;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
167;Platvis Holland BV;www.platvis.nl;0299-374375;36011787;EDAM;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
168;Van der Lee Seafish BV;www.vanderleeseafisch.nl;0527-689010;39037054;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
169;Bond Rokerij BV;www.bondseafood.com;076-5711666;20110178;BREDA;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
170;Baarssen Fish Processing BV;;0527-820010;39072413;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
171;VOF De Vries Romkes;;0527-688333;39041073;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
172;Lenger Seafoods Yerseke BV;www.lengerseafoods.nl;0113-579279;22019862;YERSEKE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
173;Lenger Seafoods Harlingen BV;www.lengerseafoods.nl;0517-414455;1042634;HARLINGEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
174;Haringfileerderij ""De Maatjes"" BV;;033-2990010;31032522;BUNSCHOTEN-SPAKENBURG;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
175;Paling- en Zalmfileerderij J. Foppen Jzn BV;www.foppenpalingenzalm.nl;0341-412696;8010568;HARDERWIJK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;350;20.558003;45.265639;1589000;2998.443;57.499595;2019000;3776000;1823.677
176;Neerlandia Urk BV;www.neerlandia.com;0527-206530;39025312;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
177;Vishandel Almelo;www.vishandelalmelo.nl;071-4080808;27068561;KATWIJK ZH;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
178;Louw Spijkerman Zeevis BV;;0519-349080;1053062;LAUWERSOOG;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
179;Northseafood Holland BV;www.northseafood.com;0527-684222;39034585;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;350;20.558003;45.265639;1589000;2998.443;57.499595;2019000;3776000;1823.677
180;Jac. den Dulk en Zonen BV;www.dulk.nl;070-3549090;27085222;'S-GRAVENHAGE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
181;Marine Harvest Sterk BV;www.marineharvest.com;0514-568600;1053137;LEMMER;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
182;Sushi Ran BV;www.sushiran.nl;0172-503434;28091427;LEIMUIDEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;75;4.405286;9.69978;341000;643.467;12.321342;433000;809000;391.537
183;Jan Prins Zeeuwsche Banier BV;www.prinsendingemanse.com;0113-573010;22025020;YERSEKE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
184;Ocean Fish BV;www.oceanfish.nl;0317-428539;9102263;WAGENINGEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
185;Gebr. Kraan Palingrokerij BV;www.gebrkraan.nl;0527-242430;28091414;ENKHUIZEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
186;Korf Vis BV;www.korfvis.nl;0527-683050;39041225;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
187;Roem van Yerseke BV;www.roemvanyerseke.nl;0113-577700;22010806;YERSEKE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
188;Fishpartners BV;www.fishpartners.nl;0527-680720;31023031;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
189;Starfish Processing BV;www.starfish.nl;0527-689080;39068350;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
190;H. van Wijnen BV;www.hvanwijnen.nl;0180-512655;24062631;KRIMPEN AAN DEN IJSSEL;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;150;8.810573;19.399559;681000;1285.047;24.642684;865000;1618000;781.187
191;Jan Veerman Vis BV;www.janveermanvis.nl;035-5240214;32113240;HUIZEN;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
192;Paling- en Zalmfileerderij J. Foppen Jzn. BV;www.foppenpalingenzalm.nl;0341-412696;8010568;HARDERWIJK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
193;Patent Contracting BV;;070-3899675;61067342;'S-GRAVENHAGE;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;35;2.0558;4.526564;159000;300.033;5.74996;202000;378000;182.346
194;Rodi BV;;0527-685561;39050103;URK;1020;Visverwerking;Biogas&Meststoffen;BioMassa;BioProductie;15;0.881057;1.939956;68000;128.316;2.464268;87000;162000;78.957
195;Leijtens Snacks en Frites;www.leijtensgvb.nl;0497-641756;17093389;REUSEL;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;15;15.330301;11.749462;412000;777.444;14.924993;524000;980000;473.308
196;Quik's Potato Products BV;www.quicklybestsellers.nl;073-5999108;11046867;HEDEL;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;35;35.770703;27.415412;962000;1815.294;34.824983;1223000;2287000;1104.839
197;Lamb Weston Meijer VOF;www.lambweston.com;0518-481641;22036226;KLOOSTER LIDLUM;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;150;153.303014;117.494624;4125000;7783.875;149.249927;5240000;9801000;4732.554
198;Rixona BV;www.rixona.nl;0478-524747;2020914;OOSTRUM LB;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;35;35.770703;27.415412;962000;1815.294;34.824983;1223000;2287000;1104.839
199;Mccain Foods Holland BV;www.mccain.nl;023-5584744;22000299;HOOFDDORP;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;75;76.651507;58.747312;2062000;3890.994;74.624964;2620000;4901000;2366.014
200;Lamb-Weston/Meijer VOF;www.lambweston.com;0113-394955;22036226;KRUININGEN;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;1500;1533.030139;1174.946236;41248000;77834.976;1492.499273;52396000;98010000;47317.992
201;Rixona BV;www.rixona.nl;0478-524747;2020914;WARFFUM;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;75;76.651507;58.747312;2062000;3890.994;74.624964;2620000;4901000;2366.014
202;Agristo BV;www.agristo.nl;013-5780780;18076913;TILBURG;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;150;153.303014;117.494624;4125000;7783.875;149.249927;5240000;9801000;4732.554
203;Peka Kroef BV;www.pekakroef.nl;0413-279279;16067892;ODILIAPEEL;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;350;357.707032;274.154122;9625000;18162.375;348.24983;12226000;22869000;11041.368
204;Bergia Distributiebedrijven BV;www.bergia.com;0475-329542;13023167;ROERMOND;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;35;35.770703;27.415412;962000;1815.294;34.824983;1223000;2287000;1104.839
205;Farm Frites BV;www.farmfrites.com;0181-466888;24222801;OUDENHOORN;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;150;153.303014;117.494624;4125000;7783.875;149.249927;5240000;9801000;4732.554
206;Mccain Foods Holland BV;www.mccain.nl;0320-298100;22000299;LELYSTAD;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;150;153.303014;117.494624;4125000;7783.875;149.249927;5240000;9801000;4732.554
207;Busser Horeca Service BV;;055-5422555;8048563;APELDOORN;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;15;15.330301;11.749462;412000;777.444;14.924993;524000;980000;473.308
208;McCain Foods Holland BV;www.mccain.nl;0113-615600;22000299;'S-HEER ARENDSKERKE;1031;Vervaardiging van aardappelproducten;Biogas&Meststoffen;BioMassa;BioProductie;625;638.762558;489.560932;17187000;32431.869;621.874697;21832000;40838000;19716.196
